Date,BTS
2014-03-06,8.350000000000001
2014-03-07,8.4
2014-03-10,8.55
2014-03-11,8.6
2014-03-12,8.6
2014-03-13,8.6
2014-03-14,8.6
2014-03-17,8.6
2014-03-18,8.6
2014-03-19,8.6
2014-03-20,8.5
2014-03-21,8.5
2014-03-24,8.45
2014-03-25,8.4
2014-03-26,8.45
2014-03-27,8.4
2014-03-28,8.4
2014-03-31,8.4
2014-04-01,8.5
2014-04-02,8.5
2014-04-03,8.4
2014-04-04,8.4
2014-04-08,8.4
2014-04-09,8.4
2014-04-10,8.55
2014-04-11,8.6
2014-04-16,8.6
2014-04-17,8.5
2014-04-18,8.45
2014-04-21,8.45
2014-04-22,8.4
2014-04-23,8.4
2014-04-24,8.4
2014-04-25,8.4
2014-04-28,8.350000000000001
2014-04-29,8.350000000000001
2014-04-30,8.4
2014-05-02,8.350000000000001
2014-05-06,8.3
2014-05-07,8.25
2014-05-08,8.2
2014-05-09,8.05
2014-05-12,8.05
2014-05-14,8.05
2014-05-15,8.1
2014-05-16,8.05
2014-05-19,8.1
2014-05-20,8.05
2014-05-21,8.05
2014-05-22,8.05
2014-05-23,8.0
2014-05-26,8.2
2014-05-27,8.2
2014-05-28,8.350000000000001
2014-05-29,8.350000000000001
2014-05-30,8.350000000000001
2014-06-02,8.5
2014-06-03,8.6
2014-06-04,8.7
2014-06-05,8.55
2014-06-06,8.6
2014-06-09,8.55
2014-06-10,8.6
2014-06-11,8.6
2014-06-12,8.55
2014-06-13,8.45
2014-06-16,8.5
2014-06-17,8.6
2014-06-18,8.6
2014-06-19,8.8
2014-06-20,8.9
2014-06-23,8.9
2014-06-24,8.850000000000001
2014-06-25,8.8
2014-06-26,8.8
2014-06-27,8.8
2014-06-30,8.7
2014-07-02,8.649999999999999
2014-07-03,8.8
2014-07-04,8.75
2014-07-07,8.8
2014-07-08,8.8
2014-07-09,8.8
2014-07-10,8.75
2014-07-14,8.7
2014-07-15,8.8
2014-07-16,8.75
2014-07-17,8.75
2014-07-18,8.75
2014-07-21,8.8
2014-07-22,8.7
2014-07-23,8.7
2014-07-24,8.7
2014-07-25,8.7
2014-07-28,8.75
2014-07-29,8.7
2014-07-30,8.649999999999999
2014-07-31,8.6
2014-08-01,8.55
2014-08-04,8.8
2014-08-05,8.850000000000001
2014-08-06,8.95
2014-08-07,9.149999999999999
2014-08-08,9.2
2014-08-13,9.35
2014-08-14,9.6
2014-08-15,9.7
2014-08-18,9.7
2014-08-19,9.6
2014-08-20,9.649999999999999
2014-08-21,9.6
2014-08-22,9.55
2014-08-25,9.7
2014-08-26,9.7
2014-08-27,9.7
2014-08-28,9.75
2014-08-29,9.649999999999999
2014-09-01,9.6
2014-09-02,9.6
2014-09-03,9.7
2014-09-04,9.7
2014-09-05,9.6
2014-09-08,9.6
2014-09-09,9.6
2014-09-10,9.45
2014-09-11,9.4
2014-09-12,9.5
2014-09-15,9.45
2014-09-16,9.4
2014-09-17,9.5
2014-09-18,9.6
2014-09-19,9.6
2014-09-22,9.6
2014-09-23,9.6
2014-09-24,9.85
2014-09-25,9.95
2014-09-26,9.95
2014-09-29,9.95
2014-09-30,9.95
2014-10-01,9.95
2014-10-02,9.850000000000001
2014-10-03,9.8
2014-10-06,9.9
2014-10-07,10.1
2014-10-08,10.05
2014-10-09,10.2
2014-10-10,10.1
2014-10-13,10.05
2014-10-14,10.0
2014-10-15,10.05
2014-10-16,10.05
2014-10-17,10.2
2014-10-20,10.25
2014-10-21,10.2
2014-10-22,10.2
2014-10-24,10.2
2014-10-27,10.1
2014-10-28,10.1
2014-10-29,10.2
2014-10-30,10.149999999999999
2014-10-31,10.25
2014-11-03,10.25
2014-11-04,10.350000000000001
2014-11-05,10.35
2014-11-06,10.3
2014-11-07,10.350000000000001
2014-11-10,10.3
2014-11-11,10.3
2014-11-12,10.3
2014-11-13,10.3
2014-11-14,10.3
2014-11-17,10.3
2014-11-18,10.3
2014-11-19,10.3
2014-11-20,10.25
2014-11-21,10.2
2014-11-24,10.2
2014-11-25,10.216666666666667
2014-11-26,10.233333333333333
2014-11-27,10.25
2014-11-28,10.05
2014-12-01,10.15
2014-12-02,10.25
2014-12-03,10.2
2014-12-04,10.149999999999999
2014-12-08,10.25
2014-12-09,10.149999999999999
2014-12-11,10.05
2014-12-12,9.9
2014-12-15,9.6
2014-12-16,9.5
2014-12-17,9.5
2014-12-18,9.649999999999999
2014-12-19,9.8
2014-12-22,9.8
2014-12-23,9.75
2014-12-24,9.7
2014-12-25,9.6
2014-12-26,9.6
2014-12-29,9.6
2014-12-30,9.55
2015-01-05,9.6
2015-01-06,9.7
2015-01-07,9.850000000000001
2015-01-08,10.0
2015-01-09,10.0
2015-01-12,10.149999999999999
2015-01-13,10.3
2015-01-14,10.3
2015-01-15,10.25
2015-01-16,10.2
2015-01-19,10.3
2015-01-20,10.3
2015-01-21,10.3
2015-01-22,10.0
2015-01-23,10.0
2015-01-26,10.05
2015-01-27,10.0
2015-01-28,10.0
2015-01-29,9.95
2015-01-30,9.9
2015-02-02,9.850000000000001
2015-02-03,9.95
2015-02-04,9.85
2015-02-05,9.75
2015-02-06,9.850000000000001
2015-02-09,9.850000000000001
2015-02-10,10.05
2015-02-11,10.149999999999999
2015-02-12,10.05
2015-02-13,9.95
2015-02-16,9.9
2015-02-17,9.850000000000001
2015-02-18,9.8
2015-02-19,9.8
2015-02-20,9.8
2015-02-23,9.75
2015-02-24,9.7
2015-02-25,9.649999999999999
2015-02-26,9.6
2015-02-27,9.6
2015-03-02,9.6
2015-03-03,9.55
2015-03-05,9.5
2015-03-06,9.649999999999999
2015-03-09,9.6
2015-03-10,9.55
2015-03-11,9.45
2015-03-12,9.45
2015-03-13,9.4
2015-03-16,9.3
2015-03-17,9.2
2015-03-18,9.3
2015-03-19,9.4
2015-03-20,9.350000000000001
2015-03-23,9.3
2015-03-24,9.25
2015-03-25,9.2
2015-03-26,9.149999999999999
2015-03-27,9.1
2015-03-30,9.05
2015-03-31,9.149999999999999
2015-04-01,9.2
2015-04-02,9.350000000000001
2015-04-03,9.4
2015-04-07,9.350000000000001
2015-04-08,9.25
2015-04-09,9.2
2015-04-10,9.2
2015-04-16,9.25
2015-04-17,9.2
2015-04-20,9.2
2015-04-21,9.25
2015-04-22,9.3
2015-04-23,9.25
2015-04-24,9.25
2015-04-27,9.25
2015-04-28,9.2
2015-04-29,9.25
2015-04-30,9.2
2015-05-04,9.2
2015-05-06,9.2
2015-05-07,9.1
2015-05-08,9.0
2015-05-11,9.0
2015-05-12,9.1
2015-05-13,9.05
2015-05-14,9.0
2015-05-15,9.1
2015-05-18,9.2
2015-05-19,9.2
2015-05-20,9.25
2015-05-21,9.4
2015-05-22,9.4
2015-05-25,9.350000000000001
2015-05-26,9.4
2015-05-27,9.4
2015-05-28,9.4
2015-05-29,9.5
2015-06-02,9.5
2015-06-03,9.45
2015-06-04,9.5
2015-06-05,9.6
2015-06-08,9.7
2015-06-09,9.8
2015-06-10,9.8
2015-06-11,9.9
2015-06-12,10.0
2015-06-15,9.95
2015-06-16,9.95
2015-06-17,10.1
2015-06-18,10.1
2015-06-19,9.95
2015-06-22,9.95
2015-06-23,10.0
2015-06-24,10.05
2015-06-25,10.1
2015-06-26,10.05
2015-06-29,10.05
2015-06-30,10.0
2015-07-02,10.0
2015-07-03,10.05
2015-07-06,10.05
2015-07-07,10.1
2015-07-08,10.0
2015-07-09,10.0
2015-07-10,10.05
2015-07-13,10.0
2015-07-14,10.0
2015-07-15,10.149999999999999
2015-07-16,10.3
2015-07-17,10.3
2015-07-20,10.3
2015-07-21,10.25
2015-07-22,10.149999999999999
2015-07-23,10.2
2015-07-24,10.2
2015-07-27,10.25
2015-07-28,10.149999999999999
2015-07-29,10.05
2015-07-31,9.9
2015-08-03,9.8
2015-08-04,9.95
2015-08-05,10.0
2015-08-06,9.850000000000001
2015-08-07,9.8
2015-08-10,9.75
2015-08-11,9.7
2015-08-13,9.6
2015-08-14,9.649999999999999
2015-08-17,9.7
2015-08-18,9.4
2015-08-19,9.45
2015-08-20,9.5
2015-08-21,9.45
2015-08-24,9.3
2015-08-25,9.3
2015-08-26,9.350000000000001
2015-08-27,9.5
2015-08-28,9.649999999999999
2015-08-31,9.7
2015-09-01,9.75
2015-09-02,9.7
2015-09-03,9.75
2015-09-04,9.7
2015-09-07,9.649999999999999
2015-09-08,9.6
2015-09-09,9.75
2015-09-10,9.9
2015-09-11,9.95
2015-09-14,9.850000000000001
2015-09-15,9.75
2015-09-16,9.850000000000001
2015-09-17,9.8
2015-09-18,9.7
2015-09-21,9.7
2015-09-22,9.8
2015-09-23,9.7
2015-09-24,9.75
2015-09-25,9.8
2015-09-28,9.75
2015-09-29,9.649999999999999
2015-09-30,9.8
2015-10-01,9.7
2015-10-02,9.649999999999999
2015-10-05,9.8
2015-10-06,9.8
2015-10-07,9.75
2015-10-08,9.649999999999999
2015-10-09,9.75
2015-10-12,9.850000000000001
2015-10-13,9.8
2015-10-14,9.8
2015-10-15,9.75
2015-10-16,9.850000000000001
2015-10-19,9.8
2015-10-20,9.8
2015-10-21,9.8
2015-10-22,9.75
2015-10-26,9.75
2015-10-27,9.75
2015-10-28,9.649999999999999
2015-10-29,9.6
2015-10-30,9.6
2015-11-02,9.7
2015-11-03,9.7
2015-11-04,9.649999999999999
2015-11-05,9.7
2015-11-06,9.75
2015-11-09,9.649999999999999
2015-11-10,9.6
2015-11-11,9.6
2015-11-12,9.55
2015-11-13,9.6
2015-11-16,9.55
2015-11-17,9.45
2015-11-18,9.4
2015-11-19,9.4
2015-11-20,9.45
2015-11-23,9.5
2015-11-24,9.45
2015-11-25,9.45
2015-11-26,9.4
2015-11-27,9.4
2015-11-30,9.5
2015-12-01,9.5
2015-12-02,9.3
2015-12-03,9.25
2015-12-04,9.25
2015-12-08,9.25
2015-12-09,9.149999999999999
2015-12-11,9.05
2015-12-14,8.9
2015-12-15,9.0
2015-12-16,8.9
2015-12-17,8.8
2015-12-18,8.8
2015-12-21,8.8
2015-12-22,8.75
2015-12-23,8.7
2015-12-24,8.8
2015-12-25,8.850000000000001
2015-12-28,8.9
2015-12-29,9.0
2015-12-30,9.05
2016-01-04,8.9
2016-01-05,8.8
2016-01-06,8.850000000000001
2016-01-07,8.65
2016-01-08,8.6
2016-01-11,8.4
2016-01-12,8.5
2016-01-13,8.6
2016-01-14,8.6
2016-01-15,8.649999999999999
2016-01-18,8.6
2016-01-19,8.649999999999999
2016-01-20,8.649999999999999
2016-01-21,8.4
2016-01-22,8.4
2016-01-25,8.3
2016-01-26,8.2
2016-01-27,8.2
2016-01-28,8.2
2016-01-29,8.2
2016-02-01,8.2
2016-02-02,8.1
2016-02-03,8.05
2016-02-04,8.2
2016-02-05,8.2
2016-02-08,8.149999999999999
2016-02-09,8.05
2016-02-10,8.1
2016-02-11,8.05
2016-02-12,8.0
2016-02-15,8.1
2016-02-16,8.05
2016-02-17,8.0
2016-02-18,8.0
2016-02-19,8.1
2016-02-23,8.25
2016-02-24,8.3
2016-02-25,8.350000000000001
2016-02-26,8.350000000000001
2016-02-29,8.350000000000001
2016-03-01,8.3
2016-03-02,8.4
2016-03-03,8.5
2016-03-04,8.6
2016-03-07,8.7
2016-03-08,8.7
2016-03-09,8.75
2016-03-10,8.75
2016-03-11,8.75
2016-03-14,8.75
2016-03-15,8.6
2016-03-16,8.5
2016-03-17,8.6
2016-03-18,8.649999999999999
2016-03-21,8.649999999999999
2016-03-22,8.649999999999999
2016-03-23,8.649999999999999
2016-03-24,8.649999999999999
2016-03-25,8.649999999999999
2016-03-28,8.6
2016-03-29,8.6
2016-03-30,8.75
2016-03-31,8.95
2016-04-01,8.9
2016-04-04,8.850000000000001
2016-04-05,8.95
2016-04-07,8.9
2016-04-08,9.0
2016-04-11,8.9
2016-04-12,9.0
2016-04-18,9.2
2016-04-19,9.25
2016-04-20,9.1
2016-04-21,9.05
2016-04-22,9.05
2016-04-25,9.1
2016-04-26,9.2
2016-04-27,9.2
2016-04-28,9.149999999999999
2016-04-29,9.149999999999999
2016-05-03,9.2
2016-05-04,9.2
2016-05-09,9.149999999999999
2016-05-10,9.1
2016-05-11,9.1
2016-05-12,9.0
2016-05-13,9.0
2016-05-16,9.05
2016-05-17,9.0
2016-05-18,9.0
2016-05-19,8.95
2016-05-23,8.850000000000001
2016-05-24,8.8
2016-05-25,8.8
2016-05-26,9.0
2016-05-27,9.0
2016-05-30,9.1
2016-05-31,9.149999999999999
2016-06-01,9.05
2016-06-02,9.0
2016-06-03,9.05
2016-06-06,9.2
2016-06-07,9.2
2016-06-08,9.2
2016-06-09,9.2
2016-06-10,9.149999999999999
2016-06-13,9.05
2016-06-14,9.05
2016-06-15,9.149999999999999
2016-06-16,9.149999999999999
2016-06-17,9.149999999999999
2016-06-20,9.2
2016-06-21,9.2
2016-06-22,9.1
2016-06-23,9.1
2016-06-24,9.0
2016-06-27,9.15
2016-06-28,9.4
2016-06-29,9.45
2016-06-30,9.6
2016-07-04,9.649999999999999
2016-07-05,9.649999999999999
2016-07-06,9.6
2016-07-07,9.6
2016-07-08,9.6
2016-07-11,9.75
2016-07-12,9.75
2016-07-13,9.75
2016-07-14,9.7
2016-07-15,9.649999999999999
2016-07-20,9.75
2016-07-21,9.7
2016-07-22,9.7
2016-07-25,9.75
2016-07-26,9.649999999999999
2016-07-27,9.7
2016-07-28,9.4
2016-07-29,9.4
2016-08-01,9.3
2016-08-02,9.2
2016-08-03,9.25
2016-08-04,9.25
2016-08-05,9.2
2016-08-08,9.25
2016-08-09,9.25
2016-08-10,9.2
2016-08-11,9.149999999999999
2016-08-15,9.05
2016-08-16,9.0
2016-08-17,9.0
2016-08-18,9.149999999999999
2016-08-19,9.2
2016-08-22,9.2
2016-08-23,9.149999999999999
2016-08-24,9.2
2016-08-25,9.2
2016-08-26,9.2
2016-08-29,9.2
2016-08-30,9.2
2016-08-31,9.1
2016-09-01,9.05
2016-09-02,9.1
2016-09-05,9.1
2016-09-06,8.95
2016-09-07,8.9
2016-09-08,8.8
2016-09-09,8.649999999999999
2016-09-12,8.4
2016-09-13,8.55
2016-09-14,8.6
2016-09-15,8.6
2016-09-16,8.7
2016-09-19,8.7
2016-09-20,8.649999999999999
2016-09-21,8.6
2016-09-22,8.8
2016-09-23,8.8
2016-09-26,8.6
2016-09-27,8.7
2016-09-28,8.7
2016-09-29,8.75
2016-09-30,8.6
2016-10-03,8.6
2016-10-04,8.649999999999999
2016-10-05,8.8
2016-10-06,8.649999999999999
2016-10-07,8.6
2016-10-10,8.4
2016-10-11,8.350000000000001
2016-10-12,8.2
2016-10-13,8.0
2016-10-14,8.4
2016-10-17,8.4
2016-10-18,8.4
2016-10-19,8.4
2016-10-20,8.4
2016-10-21,8.5
2016-10-25,8.6
2016-10-26,8.6
2016-10-27,8.6
2016-10-28,8.6
2016-10-31,8.6
2016-11-01,8.6
2016-11-02,8.6
2016-11-03,8.6
2016-11-04,8.55
2016-11-07,8.6
2016-11-08,8.6
2016-11-09,8.6
2016-11-10,8.649999999999999
2016-11-11,8.55
2016-11-14,8.4
2016-11-15,8.45
2016-11-16,8.45
2016-11-17,8.4
2016-11-18,8.4
2016-11-21,8.4
2016-11-22,8.350000000000001
2016-11-23,8.5
2016-11-24,8.45
2016-11-25,8.5
2016-11-28,8.55
2016-11-29,8.6
2016-11-30,8.649999999999999
2016-12-01,8.7
2016-12-02,8.55
2016-12-06,8.55
2016-12-07,8.8
2016-12-08,8.9
2016-12-09,8.75
2016-12-13,8.7
2016-12-14,8.6
2016-12-15,8.45
2016-12-16,8.4
2016-12-19,8.4
2016-12-20,8.45
2016-12-21,8.4
2016-12-22,8.4
2016-12-23,8.4
2016-12-26,8.45
2016-12-27,8.45
2016-12-28,8.55
2016-12-29,8.6
2016-12-30,8.6
2017-01-04,8.649999999999999
2017-01-05,8.7
2017-01-06,8.6
2017-01-09,8.649999999999999
2017-01-10,8.7
2017-01-11,8.649999999999999
2017-01-12,8.649999999999999
2017-01-16,8.6
2017-01-17,8.6
2017-01-18,8.6
2017-01-19,8.4
2017-01-20,8.4
2017-01-23,8.45
2017-01-24,8.45
2017-01-25,8.45
2017-01-26,8.5
2017-01-27,8.5
2017-01-30,8.45
2017-01-31,8.4
2017-02-01,8.4
2017-02-02,8.4
2017-02-03,8.4
2017-02-06,8.350000000000001
2017-02-07,8.3
2017-02-08,8.350000000000001
2017-02-09,8.350000000000001
2017-02-10,8.4
2017-02-14,8.4
2017-02-15,8.3
2017-02-16,8.2
2017-02-17,8.25
2017-02-20,8.3
2017-02-21,8.4
2017-02-22,8.350000000000001
2017-02-23,8.3
2017-02-24,8.3
2017-02-27,8.25
2017-02-28,8.2
2017-03-01,8.2
2017-03-02,8.3
2017-03-03,8.4
2017-03-06,8.4
2017-03-07,8.350000000000001
2017-03-08,8.25
2017-03-09,8.3
2017-03-10,8.25
2017-03-13,8.25
2017-03-14,8.2
2017-03-15,8.2
2017-03-16,8.2
2017-03-17,8.25
2017-03-20,8.25
2017-03-21,8.2
2017-03-22,8.3
2017-03-23,8.350000000000001
2017-03-24,8.3
2017-03-27,8.4
2017-03-28,8.4
2017-03-29,8.4
2017-03-30,8.4
2017-03-31,8.4
2017-04-03,8.5
2017-04-04,8.6
2017-04-05,8.6
2017-04-07,8.55
2017-04-10,8.45
2017-04-11,8.5
2017-04-12,8.45
2017-04-17,8.45
2017-04-18,8.45
2017-04-19,8.5
2017-04-20,8.6
2017-04-21,8.6
2017-04-24,8.55
2017-04-25,8.6
2017-04-26,8.6
2017-04-27,8.6
2017-04-28,8.5
2017-05-02,8.45
2017-05-03,8.4
2017-05-04,8.4
2017-05-08,8.350000000000001
2017-05-09,8.350000000000001
2017-05-11,8.4
2017-05-12,8.350000000000001
2017-05-15,8.3
2017-05-16,8.4
2017-05-17,8.350000000000001
2017-05-18,8.350000000000001
2017-05-19,8.350000000000001
2017-05-22,8.4
2017-05-23,8.4
2017-05-24,8.4
2017-05-25,8.4
2017-05-26,8.350000000000001
2017-05-29,8.2
2017-05-30,8.4
2017-05-31,8.5
2017-06-01,8.55
2017-06-02,8.55
2017-06-05,8.55
2017-06-06,8.5
2017-06-07,8.6
2017-06-08,8.55
2017-06-09,8.5
2017-06-12,8.45
2017-06-13,8.4
2017-06-14,8.4
2017-06-15,8.4
2017-06-16,8.4
2017-06-19,8.4
2017-06-20,8.4
2017-06-21,8.55
2017-06-22,8.55
2017-06-23,8.55
2017-06-26,8.649999999999999
2017-06-27,8.55
2017-06-28,8.55
2017-06-29,8.5
2017-06-30,8.45
2017-07-03,8.45
2017-07-04,8.4
2017-07-05,8.5
2017-07-06,8.5
2017-07-07,8.5
2017-07-11,8.45
2017-07-12,8.45
2017-07-13,8.45
2017-07-14,8.4
2017-07-17,8.4
2017-07-18,8.5
2017-07-19,8.55
2017-07-20,8.5
2017-07-21,8.55
2017-07-24,8.5
2017-07-25,8.6
2017-07-26,8.6
2017-07-27,8.6
2017-07-31,8.6
2017-08-01,8.45
2017-08-02,8.6
2017-08-03,8.55
2017-08-04,8.55
2017-08-07,8.55
2017-08-08,8.55
2017-08-09,8.5
2017-08-10,8.45
2017-08-11,8.4
2017-08-15,8.4
2017-08-16,8.4
2017-08-17,8.45
2017-08-18,8.6
2017-08-21,8.6
2017-08-22,8.6
2017-08-23,8.55
2017-08-24,8.5
2017-08-25,8.5
2017-08-28,8.5
2017-08-29,8.7
2017-08-30,8.8
2017-08-31,8.7
2017-09-01,8.649999999999999
2017-09-04,8.6
2017-09-05,8.649999999999999
2017-09-06,8.6
2017-09-07,8.7
2017-09-08,8.7
2017-09-11,8.6
2017-09-12,8.6
2017-09-13,8.6
2017-09-14,8.6
2017-09-15,8.6
2017-09-18,8.6
2017-09-19,8.649999999999999
2017-09-20,8.7
2017-09-21,8.6
2017-09-22,8.6
2017-09-25,8.6
2017-09-26,8.6
2017-09-27,8.6
2017-09-28,8.6
2017-09-29,8.6
2017-10-02,8.6
2017-10-03,8.6
2017-10-04,8.6
2017-10-05,8.6
2017-10-06,8.6
2017-10-09,8.6
2017-10-10,8.55
2017-10-11,8.6
2017-10-12,8.55
2017-10-16,8.6
2017-10-17,8.5
2017-10-18,8.45
2017-10-19,8.4
2017-10-20,8.4
2017-10-24,8.4
2017-10-25,8.5
2017-10-27,8.45
2017-10-30,8.5
2017-10-31,8.45
2017-11-01,8.45
2017-11-02,8.45
2017-11-03,8.4
2017-11-06,8.4
2017-11-07,8.4
2017-11-08,8.4
2017-11-09,8.4
2017-11-10,8.4
2017-11-13,8.350000000000001
2017-11-14,8.350000000000001
2017-11-15,8.3
2017-11-16,8.3
2017-11-17,8.25
2017-11-20,8.350000000000001
2017-11-21,8.4
2017-11-22,8.4
2017-11-23,8.350000000000001
2017-11-24,8.25
2017-11-27,8.25
2017-11-28,8.350000000000001
2017-11-29,8.25
2017-11-30,8.2
2017-12-01,8.2
2017-12-04,8.2
2017-12-06,8.25
2017-12-07,8.3
2017-12-08,8.3
2017-12-12,8.25
2017-12-13,8.350000000000001
2017-12-14,8.350000000000001
2017-12-15,8.4
2017-12-18,8.350000000000001
2017-12-19,8.25
2017-12-20,8.25
2017-12-21,8.2
2017-12-22,8.350000000000001
2017-12-25,8.4
2017-12-26,8.4
2017-12-27,8.4
2017-12-28,8.3
2017-12-29,8.3
