Date,HMPRO
2014-01-28,6.300000000000001
2014-01-29,6.15
2014-01-30,6.05
2014-01-31,6.2
2014-02-03,6.35
2014-02-04,6.3
2014-02-05,6.4
2014-02-06,6.55
2014-02-07,6.55
2014-02-10,6.449999999999999
2014-02-11,6.45
2014-02-12,6.6
2014-02-13,6.6
2014-02-17,6.65
2014-02-18,6.6
2014-02-19,6.45
2014-02-20,6.3
2014-02-21,6.35
2014-02-24,6.4
2014-02-25,6.4
2014-02-26,6.5
2014-02-27,6.6
2014-02-28,6.6
2014-03-03,6.7
2014-03-04,6.75
2014-03-05,6.9
2014-03-06,6.9
2014-03-07,7.0
2014-03-10,7.15
2014-03-11,7.15
2014-03-12,7.05
2014-03-13,7.05
2014-03-14,7.05
2014-03-17,7.15
2014-03-18,7.25
2014-03-19,7.15
2014-03-20,7.05
2014-03-21,7.15
2014-03-24,7.1
2014-03-25,7.05
2014-03-26,7.0
2014-03-27,7.0
2014-03-28,7.05
2014-03-31,7.1
2014-04-01,7.15
2014-04-02,7.25
2014-04-03,7.3
2014-04-04,7.4
2014-04-08,7.45
2014-04-09,7.45
2014-04-10,7.4
2014-04-11,7.4
2014-04-16,7.4
2014-04-17,7.4
2014-04-18,7.45
2014-04-21,7.5
2014-04-22,7.5
2014-04-23,7.5
2014-04-24,7.55
2014-04-25,7.55
2014-04-28,7.5
2014-04-29,7.45
2014-04-30,7.5
2014-05-02,7.5
2014-05-06,7.45
2014-05-07,7.3
2014-05-08,7.15
2014-05-09,7.05
2014-05-12,6.95
2014-05-14,6.95
2014-05-15,7.0
2014-05-16,7.0
2014-05-19,7.199999999999999
2014-05-20,7.15
2014-05-21,7.2
2014-05-22,7.25
2014-05-23,7.1
2014-05-26,7.2
2014-05-27,7.25
2014-05-28,7.449999999999999
2014-05-29,7.55
2014-05-30,7.699999999999999
2014-06-02,8.0
2014-06-03,8.149999999999999
2014-06-04,7.95
2014-06-05,7.95
2014-06-06,8.0
2014-06-09,7.95
2014-06-10,7.95
2014-06-11,7.95
2014-06-12,7.85
2014-06-13,7.8
2014-06-16,7.75
2014-06-17,7.8
2014-06-18,7.699999999999999
2014-06-19,7.699999999999999
2014-06-20,7.8
2014-06-23,7.8
2014-06-24,7.8
2014-06-25,7.8
2014-06-26,7.8
2014-06-27,7.8
2014-06-30,7.95
2014-07-02,8.0
2014-07-03,8.05
2014-07-04,8.05
2014-07-07,8.1
2014-07-08,8.25
2014-07-09,8.25
2014-07-10,8.2
2014-07-14,8.3
2014-07-15,8.4
2014-07-16,8.45
2014-07-17,8.55
2014-07-18,8.45
2014-07-21,8.4
2014-07-22,8.3
2014-07-23,8.55
2014-07-24,8.850000000000001
2014-07-25,8.8
2014-07-28,8.75
2014-07-29,8.7
2014-07-30,8.6
2014-07-31,8.55
2014-08-01,8.5
2014-08-04,8.6
2014-08-05,8.7
2014-08-06,8.55
2014-08-07,8.55
2014-08-08,8.45
2014-08-13,8.7
2014-08-14,8.7
2014-08-15,8.8
2014-08-18,8.850000000000001
2014-08-19,8.8
2014-08-20,8.8
2014-08-21,8.8
2014-08-22,8.9
2014-08-25,9.05
2014-08-26,9.1
2014-08-27,9.149999999999999
2014-08-28,8.95
2014-08-29,8.8
2014-09-01,8.9
2014-09-02,8.9
2014-09-03,8.9
2014-09-04,8.9
2014-09-05,9.0
2014-09-08,8.95
2014-09-09,8.9
2014-09-10,8.75
2014-09-11,8.649999999999999
2014-09-12,8.5
2014-09-15,8.5
2014-09-16,8.4
2014-09-17,8.4
2014-09-18,8.45
2014-09-19,8.5
2014-09-22,8.4
2014-09-23,8.5
2014-09-24,8.55
2014-09-25,8.55
2014-09-26,8.6
2014-09-29,8.6
2014-09-30,8.649999999999999
2014-10-01,8.7
2014-10-02,8.649999999999999
2014-10-03,8.6
2014-10-06,8.5
2014-10-07,8.45
2014-10-08,8.4
2014-10-09,8.5
2014-10-10,8.5
2014-10-13,8.45
2014-10-14,8.45
2014-10-15,8.45
2014-10-16,8.4
2014-10-17,8.4
2014-10-20,8.4
2014-10-21,8.4
2014-10-22,8.45
2014-10-24,8.4
2014-10-27,8.5
2014-10-28,8.55
2014-10-29,8.55
2014-10-30,8.649999999999999
2014-10-31,8.7
2014-11-03,8.7
2014-11-04,8.7
2014-11-05,8.8
2014-11-06,8.7
2014-11-07,8.649999999999999
2014-11-10,8.55
2014-11-11,8.45
2014-11-12,8.45
2014-11-13,8.45
2014-11-14,8.4
2014-11-17,8.350000000000001
2014-11-18,8.25
2014-11-19,8.1
2014-11-20,8.1
2014-11-21,8.149999999999999
2014-11-24,8.2
2014-11-25,8.3
2014-11-26,8.25
2014-11-27,8.25
2014-11-28,8.3
2014-12-01,8.45
2014-12-02,8.45
2014-12-03,8.4
2014-12-04,8.4
2014-12-08,8.3
2014-12-09,8.2
2014-12-11,8.2
2014-12-12,8.05
2014-12-15,7.9
2014-12-16,7.55
2014-12-17,7.65
2014-12-18,7.7
2014-12-19,7.9
2014-12-22,7.85
2014-12-23,7.8
2014-12-24,7.8
2014-12-25,7.7
2014-12-26,7.75
2014-12-29,7.699999999999999
2014-12-30,7.6
2015-01-05,7.6
2015-01-06,7.55
2015-01-07,7.65
2015-01-08,7.75
2015-01-09,7.75
2015-01-12,7.65
2015-01-13,7.6
2015-01-14,7.55
2015-01-15,7.5
2015-01-16,7.5
2015-01-19,7.5
2015-01-20,7.55
2015-01-21,7.55
2015-01-22,7.65
2015-01-23,7.7
2015-01-26,7.65
2015-01-27,7.65
2015-01-28,7.65
2015-01-29,7.65
2015-01-30,7.65
2015-02-02,7.6
2015-02-03,7.800000000000001
2015-02-04,7.85
2015-02-05,7.85
2015-02-06,7.95
2015-02-09,8.1
2015-02-10,8.149999999999999
2015-02-11,8.2
2015-02-12,8.149999999999999
2015-02-13,8.2
2015-02-16,8.149999999999999
2015-02-17,8.0
2015-02-18,8.05
2015-02-19,8.1
2015-02-20,8.05
2015-02-23,8.0
2015-02-24,8.0
2015-02-25,8.1
2015-02-26,8.1
2015-02-27,8.0
2015-03-02,8.05
2015-03-03,7.85
2015-03-05,7.699999999999999
2015-03-06,7.6
2015-03-09,7.5
2015-03-10,7.5
2015-03-11,7.5
2015-03-12,7.5
2015-03-13,7.5
2015-03-16,7.5
2015-03-17,7.5
2015-03-18,7.5
2015-03-19,7.5
2015-03-20,7.7
2015-03-23,7.699999999999999
2015-03-24,7.65
2015-03-25,7.65
2015-03-26,7.55
2015-03-27,7.5
2015-03-30,7.5
2015-03-31,7.55
2015-04-01,7.65
2015-04-02,7.7
2015-04-03,7.65
2015-04-07,7.65
2015-04-08,7.75
2015-04-09,7.65
2015-04-10,7.65
2015-04-16,7.65
2015-04-17,7.699999999999999
2015-04-20,7.699999999999999
2015-04-21,7.6
2015-04-22,7.5
2015-04-23,7.4
2015-04-24,7.300000000000001
2015-04-27,7.300000000000001
2015-04-28,7.300000000000001
2015-04-29,7.25
2015-04-30,7.2
2015-05-04,7.2
2015-05-06,7.050000000000001
2015-05-07,6.75
2015-05-08,6.8
2015-05-11,6.699999999999999
2015-05-12,6.6
2015-05-13,6.6
2015-05-14,6.6
2015-05-15,6.6
2015-05-18,6.6
2015-05-19,6.699999999999999
2015-05-20,6.8
2015-05-21,6.95
2015-05-22,6.8
2015-05-25,6.699999999999999
2015-05-26,6.6
2015-05-27,6.65
2015-05-28,6.65
2015-05-29,6.65
2015-06-02,6.65
2015-06-03,6.6
2015-06-04,6.6
2015-06-05,6.7
2015-06-08,6.75
2015-06-09,6.65
2015-06-10,6.6
2015-06-11,6.65
2015-06-12,6.6
2015-06-15,6.6
2015-06-16,6.55
2015-06-17,6.45
2015-06-18,6.6
2015-06-19,6.55
2015-06-22,6.55
2015-06-23,6.7
2015-06-24,6.75
2015-06-25,6.85
2015-06-26,6.75
2015-06-29,6.65
2015-06-30,6.8
2015-07-02,6.699999999999999
2015-07-03,6.5
2015-07-06,6.4
2015-07-07,6.4
2015-07-08,6.4
2015-07-09,6.4
2015-07-10,6.4
2015-07-13,6.5
2015-07-14,6.6
2015-07-15,6.6
2015-07-16,6.55
2015-07-17,6.55
2015-07-20,6.45
2015-07-21,6.35
2015-07-22,6.300000000000001
2015-07-23,6.300000000000001
2015-07-24,6.2
2015-07-27,6.1
2015-07-28,6.1
2015-07-29,6.1
2015-07-31,6.15
2015-08-03,6.2
2015-08-04,6.2
2015-08-05,6.35
2015-08-06,6.35
2015-08-07,6.25
2015-08-10,6.2
2015-08-11,6.15
2015-08-13,6.199999999999999
2015-08-14,6.35
2015-08-17,6.35
2015-08-18,6.1
2015-08-19,6.300000000000001
2015-08-20,6.45
2015-08-21,6.55
2015-08-24,6.35
2015-08-25,6.4
2015-08-26,6.699999999999999
2015-08-27,7.1
2015-08-28,7.2
2015-08-31,7.25
2015-09-01,7.15
2015-09-02,7.2
2015-09-03,7.2
2015-09-04,7.15
2015-09-07,7.05
2015-09-08,7.05
2015-09-09,7.15
2015-09-10,7.1
2015-09-11,7.1
2015-09-14,7.0
2015-09-15,7.0
2015-09-16,7.05
2015-09-17,7.1
2015-09-18,7.05
2015-09-21,7.0
2015-09-22,6.95
2015-09-23,6.95
2015-09-24,6.95
2015-09-25,7.0
2015-09-28,6.8
2015-09-29,6.8
2015-09-30,6.8
2015-10-01,6.75
2015-10-02,6.7
2015-10-05,6.8
2015-10-06,6.8
2015-10-07,6.8
2015-10-08,6.9
2015-10-09,7.05
2015-10-12,7.15
2015-10-13,7.0
2015-10-14,7.05
2015-10-15,7.1
2015-10-16,7.1
2015-10-19,7.1
2015-10-20,7.05
2015-10-21,7.1
2015-10-22,7.05
2015-10-26,7.05
2015-10-27,7.300000000000001
2015-10-28,7.300000000000001
2015-10-29,7.1
2015-10-30,7.0
2015-11-02,7.1
2015-11-03,7.2
2015-11-04,7.25
2015-11-05,7.15
2015-11-06,7.1
2015-11-09,7.05
2015-11-10,6.9
2015-11-11,6.85
2015-11-12,6.9
2015-11-13,6.8
2015-11-16,6.75
2015-11-17,6.8
2015-11-18,6.800000000000001
2015-11-19,6.8
2015-11-20,6.85
2015-11-23,6.95
2015-11-24,6.9
2015-11-25,6.9
2015-11-26,7.05
2015-11-27,7.0
2015-11-30,6.9
2015-12-01,7.0
2015-12-02,6.9
2015-12-03,6.8
2015-12-04,6.75
2015-12-08,6.699999999999999
2015-12-09,6.65
2015-12-11,6.55
2015-12-14,6.4
2015-12-15,6.4
2015-12-16,6.4
2015-12-17,6.35
2015-12-18,6.300000000000001
2015-12-21,6.2
2015-12-22,6.2
2015-12-23,6.6
2015-12-24,6.699999999999999
2015-12-25,6.65
2015-12-28,6.8
2015-12-29,6.85
2015-12-30,6.8
2016-01-04,6.95
2016-01-05,6.699999999999999
2016-01-06,6.75
2016-01-07,6.699999999999999
2016-01-08,6.85
2016-01-11,6.85
2016-01-12,6.95
2016-01-13,7.0
2016-01-14,6.85
2016-01-15,6.85
2016-01-18,6.9
2016-01-19,6.95
2016-01-20,6.8
2016-01-21,6.75
2016-01-22,6.8
2016-01-25,6.699999999999999
2016-01-26,6.6
2016-01-27,6.699999999999999
2016-01-28,6.75
2016-01-29,6.699999999999999
2016-02-01,6.8
2016-02-02,6.699999999999999
2016-02-03,6.55
2016-02-04,6.6
2016-02-05,6.65
2016-02-08,6.65
2016-02-09,6.699999999999999
2016-02-10,6.699999999999999
2016-02-11,6.65
2016-02-12,6.55
2016-02-15,6.6
2016-02-16,6.65
2016-02-17,6.5
2016-02-18,6.5
2016-02-19,6.55
2016-02-23,6.6
2016-02-24,6.8
2016-02-25,6.699999999999999
2016-02-26,6.800000000000001
2016-02-29,7.050000000000001
2016-03-01,7.2
2016-03-02,7.300000000000001
2016-03-03,7.35
2016-03-04,7.4
2016-03-07,7.5
2016-03-08,7.5
2016-03-09,7.4
2016-03-10,7.5
2016-03-11,7.6
2016-03-14,7.65
2016-03-15,7.75
2016-03-16,7.9
2016-03-17,8.0
2016-03-18,8.0
2016-03-21,8.05
2016-03-22,8.149999999999999
2016-03-23,8.1
2016-03-24,8.1
2016-03-25,8.149999999999999
2016-03-28,8.0
2016-03-29,8.1
2016-03-30,8.2
2016-03-31,8.25
2016-04-01,8.2
2016-04-04,8.2
2016-04-05,8.2
2016-04-07,8.2
2016-04-08,8.2
2016-04-11,8.149999999999999
2016-04-12,8.05
2016-04-18,8.25
2016-04-19,8.5
2016-04-20,8.4
2016-04-21,8.350000000000001
2016-04-22,8.25
2016-04-25,8.2
2016-04-26,8.1
2016-04-27,7.95
2016-04-28,8.05
2016-04-29,8.0
2016-05-03,8.1
2016-05-04,8.2
2016-05-09,8.2
2016-05-10,8.149999999999999
2016-05-11,8.25
2016-05-12,8.35
2016-05-13,8.55
2016-05-16,8.7
2016-05-17,8.9
2016-05-18,8.95
2016-05-19,8.95
2016-05-23,9.0
2016-05-24,8.95
2016-05-25,8.95
2016-05-26,8.7
2016-05-27,8.7
2016-05-30,8.95
2016-05-31,8.850000000000001
2016-06-01,8.8
2016-06-02,8.8
2016-06-03,9.0
2016-06-06,9.0
2016-06-07,9.05
2016-06-08,9.05
2016-06-09,9.1
2016-06-10,8.95
2016-06-13,8.8
2016-06-14,9.0
2016-06-15,9.05
2016-06-16,9.05
2016-06-17,9.25
2016-06-20,9.45
2016-06-21,9.7
2016-06-22,9.65
2016-06-23,9.65
2016-06-24,9.65
2016-06-27,9.850000000000001
2016-06-28,9.850000000000001
2016-06-29,9.8
2016-06-30,9.9
2016-07-04,9.75
2016-07-05,9.5
2016-07-06,9.4
2016-07-07,9.5
2016-07-08,9.55
2016-07-11,9.7
2016-07-12,9.649999999999999
2016-07-13,9.6
2016-07-14,9.8
2016-07-15,9.75
2016-07-20,9.7
2016-07-21,9.649999999999999
2016-07-22,9.6
2016-07-25,9.7
2016-07-26,9.9
2016-07-27,9.95
2016-07-28,10.0
2016-07-29,10.05
2016-08-01,10.05
2016-08-02,10.05
2016-08-03,10.3
2016-08-04,10.55
2016-08-05,10.85
2016-08-08,11.35
2016-08-09,11.3
2016-08-10,11.0
2016-08-11,10.85
2016-08-15,10.8
2016-08-16,10.75
2016-08-17,10.7
2016-08-18,10.85
2016-08-19,11.0
2016-08-22,10.9
2016-08-23,11.0
2016-08-24,11.1
2016-08-25,11.25
2016-08-26,11.1
2016-08-29,11.0
2016-08-30,10.9
2016-08-31,10.850000000000001
2016-09-01,10.8
2016-09-02,10.65
2016-09-05,10.2
2016-09-06,10.05
2016-09-07,10.05
2016-09-08,9.75
2016-09-09,9.55
2016-09-12,9.15
2016-09-13,9.350000000000001
2016-09-14,9.55
2016-09-15,9.75
2016-09-16,9.850000000000001
2016-09-19,10.1
2016-09-20,10.05
2016-09-21,9.9
2016-09-22,10.1
2016-09-23,10.2
2016-09-26,10.2
2016-09-27,10.3
2016-09-28,10.0
2016-09-29,10.15
2016-09-30,10.1
2016-10-03,10.149999999999999
2016-10-04,10.35
2016-10-05,10.4
2016-10-06,10.25
2016-10-07,10.149999999999999
2016-10-10,9.35
2016-10-11,9.4
2016-10-12,9.2
2016-10-13,9.25
2016-10-14,10.0
2016-10-17,9.9
2016-10-18,9.9
2016-10-19,10.05
2016-10-20,10.1
2016-10-21,10.1
2016-10-25,10.1
2016-10-26,10.2
2016-10-27,10.4
2016-10-28,10.25
2016-10-31,10.149999999999999
2016-11-01,10.2
2016-11-02,10.149999999999999
2016-11-03,10.05
2016-11-04,10.0
2016-11-07,10.05
2016-11-08,10.1
2016-11-09,10.0
2016-11-10,9.95
2016-11-11,9.850000000000001
2016-11-14,9.6
2016-11-15,9.6
2016-11-16,9.45
2016-11-17,9.350000000000001
2016-11-18,9.600000000000001
2016-11-21,9.8
2016-11-22,10.0
2016-11-23,10.1
2016-11-24,10.0
2016-11-25,10.0
2016-11-28,10.05
2016-11-29,10.3
2016-11-30,10.3
2016-12-01,10.4
2016-12-02,10.25
2016-12-06,10.2
2016-12-07,10.1
2016-12-08,10.2
2016-12-09,10.2
2016-12-13,10.2
2016-12-14,10.2
2016-12-15,10.149999999999999
2016-12-16,10.1
2016-12-19,10.0
2016-12-20,10.149999999999999
2016-12-21,10.05
2016-12-22,9.95
2016-12-23,9.9
2016-12-26,10.1
2016-12-27,10.0
2016-12-28,10.05
2016-12-29,10.1
2016-12-30,10.2
2017-01-04,10.149999999999999
2017-01-05,10.1
2017-01-06,10.05
2017-01-09,10.0
2017-01-10,10.1
2017-01-11,10.1
2017-01-12,10.2
2017-01-16,10.4
2017-01-17,10.4
2017-01-18,10.4
2017-01-19,10.3
2017-01-20,10.1
2017-01-23,10.25
2017-01-24,10.350000000000001
2017-01-25,10.4
2017-01-26,10.3
2017-01-27,10.3
2017-01-30,10.2
2017-01-31,10.05
2017-02-01,10.0
2017-02-02,10.0
2017-02-03,10.05
2017-02-06,10.0
2017-02-07,9.95
2017-02-08,9.850000000000001
2017-02-09,9.9
2017-02-10,9.9
2017-02-14,9.8
2017-02-15,9.75
2017-02-16,9.6
2017-02-17,9.65
2017-02-20,9.8
2017-02-21,9.7
2017-02-22,9.55
2017-02-23,9.5
2017-02-24,9.7
2017-02-27,9.75
2017-02-28,9.8
2017-03-01,9.850000000000001
2017-03-02,9.8
2017-03-03,9.850000000000001
2017-03-06,9.8
2017-03-07,9.75
2017-03-08,9.6
2017-03-09,9.6
2017-03-10,9.6
2017-03-13,9.5
2017-03-14,9.55
2017-03-15,9.6
2017-03-16,9.45
2017-03-17,9.4
2017-03-20,9.45
2017-03-21,9.5
2017-03-22,9.6
2017-03-23,9.7
2017-03-24,9.6
2017-03-27,9.6
2017-03-28,9.649999999999999
2017-03-29,9.649999999999999
2017-03-30,9.6
2017-03-31,9.6
2017-04-03,9.6
2017-04-04,9.7
2017-04-05,9.8
2017-04-07,9.7
2017-04-10,9.6
2017-04-11,9.6
2017-04-12,9.55
2017-04-17,9.5
2017-04-18,9.4
2017-04-19,9.4
2017-04-20,9.5
2017-04-21,9.55
2017-04-24,9.55
2017-04-25,9.6
2017-04-26,9.6
2017-04-27,9.6
2017-04-28,9.649999999999999
2017-05-02,9.75
2017-05-03,9.75
2017-05-04,9.85
2017-05-08,9.850000000000001
2017-05-09,9.850000000000001
2017-05-11,9.8
2017-05-12,9.75
2017-05-15,9.6
2017-05-16,9.55
2017-05-17,9.55
2017-05-18,9.4
2017-05-19,9.5
2017-05-22,9.6
2017-05-23,9.6
2017-05-24,9.7
2017-05-25,9.75
2017-05-26,9.75
2017-05-29,9.8
2017-05-30,9.8
2017-05-31,9.850000000000001
2017-06-01,9.850000000000001
2017-06-02,9.75
2017-06-05,9.7
2017-06-06,9.7
2017-06-07,9.8
2017-06-08,9.75
2017-06-09,9.649999999999999
2017-06-12,9.6
2017-06-13,9.6
2017-06-14,9.6
2017-06-15,9.6
2017-06-16,9.6
2017-06-19,9.649999999999999
2017-06-20,9.6
2017-06-21,9.6
2017-06-22,9.6
2017-06-23,9.6
2017-06-26,9.6
2017-06-27,9.6
2017-06-28,9.55
2017-06-29,9.6
2017-06-30,9.6
2017-07-03,9.6
2017-07-04,9.55
2017-07-05,9.55
2017-07-06,9.6
2017-07-07,9.6
2017-07-11,9.6
2017-07-12,9.5
2017-07-13,9.4
2017-07-14,9.4
2017-07-17,9.3
2017-07-18,9.3
2017-07-19,9.4
2017-07-20,9.4
2017-07-21,9.45
2017-07-24,9.5
2017-07-25,9.649999999999999
2017-07-26,9.8
2017-07-27,9.9
2017-07-31,9.850000000000001
2017-08-01,9.9
2017-08-02,10.0
2017-08-03,9.9
2017-08-04,9.8
2017-08-07,9.8
2017-08-08,9.7
2017-08-09,9.649999999999999
2017-08-10,9.7
2017-08-11,9.75
2017-08-15,9.8
2017-08-16,9.8
2017-08-17,9.850000000000001
2017-08-18,9.8
2017-08-21,9.8
2017-08-22,9.8
2017-08-23,9.8
2017-08-24,9.8
2017-08-25,9.8
2017-08-28,9.8
2017-08-29,9.9
2017-08-30,10.1
2017-08-31,10.0
2017-09-01,10.0
2017-09-04,10.05
2017-09-05,10.149999999999999
2017-09-06,10.2
2017-09-07,10.35
2017-09-08,10.350000000000001
2017-09-11,10.4
2017-09-12,10.75
2017-09-13,10.95
2017-09-14,11.05
2017-09-15,11.1
2017-09-18,11.0
2017-09-19,11.05
2017-09-20,11.05
2017-09-21,10.9
2017-09-22,10.9
2017-09-25,11.0
2017-09-26,11.25
2017-09-27,11.3
2017-09-28,11.350000000000001
2017-09-29,11.8
2017-10-02,12.149999999999999
2017-10-03,12.1
2017-10-04,11.95
2017-10-05,11.9
2017-10-06,11.925
2017-10-09,11.95
2017-10-10,12.0
2017-10-11,12.05
2017-10-12,12.1
2017-10-16,12.5
2017-10-17,12.5
2017-10-18,12.35
2017-10-19,12.05
2017-10-20,12.15
2017-10-24,12.7
2017-10-25,13.149999999999999
2017-10-27,13.25
2017-10-30,13.1
2017-10-31,12.95
2017-11-01,12.8
2017-11-02,12.8
2017-11-03,12.600000000000001
2017-11-06,12.75
2017-11-07,13.1
2017-11-08,13.05
2017-11-09,13.1
2017-11-10,12.95
2017-11-13,12.6
2017-11-14,12.75
2017-11-15,12.95
2017-11-16,13.0
2017-11-17,13.2
2017-11-20,13.350000000000001
2017-11-21,13.5
2017-11-22,13.5
2017-11-23,13.3
2017-11-24,13.15
2017-11-27,13.05
2017-11-28,13.149999999999999
2017-11-29,13.0
2017-11-30,12.7
2017-12-01,12.7
2017-12-04,12.6
2017-12-06,12.45
2017-12-07,12.3
2017-12-08,12.350000000000001
2017-12-12,12.3
2017-12-13,12.25
2017-12-14,12.5
2017-12-15,12.9
2017-12-18,13.1
2017-12-19,13.1
2017-12-20,13.05
2017-12-21,13.05
2017-12-22,13.05
2017-12-25,13.0
2017-12-26,13.1
2017-12-27,13.4
2017-12-28,13.25
2017-12-29,12.95
