Date,TCAP
2014-02-28,31.75
2014-03-03,32.1
2014-03-04,32.1
2014-03-05,33.0
2014-03-06,34.4
2014-03-07,34.65
2014-03-10,34.25
2014-03-11,34.4
2014-03-12,34.65
2014-03-13,35.4
2014-03-14,36.0
2014-03-17,36.35
2014-03-18,36.0
2014-03-19,35.8
2014-03-20,35.85
2014-03-21,36.35
2014-03-24,36.35
2014-03-25,35.65
2014-03-26,35.5
2014-03-27,35.65
2014-03-28,35.75
2014-03-31,36.0
2014-04-01,36.0
2014-04-02,35.9
2014-04-03,35.9
2014-04-04,36.1
2014-04-08,36.0
2014-04-09,35.6
2014-04-10,35.75
2014-04-11,34.5
2014-04-16,34.35
2014-04-17,34.65
2014-04-18,34.65
2014-04-21,34.35
2014-04-22,34.35
2014-04-23,34.5
2014-04-24,34.1
2014-04-25,34.0
2014-04-28,33.8
2014-04-29,33.8
2014-04-30,34.3
2014-05-02,34.5
2014-05-06,34.1
2014-05-07,34.0
2014-05-08,33.75
2014-05-09,33.1
2014-05-12,33.25
2014-05-14,33.5
2014-05-15,33.5
2014-05-16,33.5
2014-05-19,33.5
2014-05-20,33.2
2014-05-21,33.2
2014-05-22,33.1
2014-05-23,33.15
2014-05-26,33.1
2014-05-27,33.0
2014-05-28,33.1
2014-05-29,33.2
2014-05-30,33.75
2014-06-02,34.85
2014-06-03,35.9
2014-06-04,35.5
2014-06-05,35.25
2014-06-06,35.65
2014-06-09,35.5
2014-06-10,35.65
2014-06-11,35.9
2014-06-12,35.9
2014-06-13,35.9
2014-06-16,35.65
2014-06-17,35.5
2014-06-18,35.0
2014-06-19,34.8
2014-06-20,34.8
2014-06-23,35.1
2014-06-24,35.0
2014-06-25,35.1
2014-06-26,35.0
2014-06-27,35.0
2014-06-30,35.1
2014-07-02,35.35
2014-07-03,35.5
2014-07-04,35.65
2014-07-07,35.9
2014-07-08,35.8
2014-07-09,35.8
2014-07-10,35.9
2014-07-14,36.0
2014-07-15,35.9
2014-07-16,35.8
2014-07-17,35.8
2014-07-18,35.9
2014-07-21,35.65
2014-07-22,35.35
2014-07-23,35.35
2014-07-24,35.8
2014-07-25,35.65
2014-07-28,35.35
2014-07-29,35.35
2014-07-30,35.25
2014-07-31,35.25
2014-08-01,34.75
2014-08-04,34.65
2014-08-05,34.65
2014-08-06,34.5
2014-08-07,34.65
2014-08-08,34.1
2014-08-13,34.35
2014-08-14,34.65
2014-08-15,34.9
2014-08-18,34.8
2014-08-19,34.8
2014-08-20,34.75
2014-08-21,34.65
2014-08-22,34.8
2014-08-25,35.0
2014-08-26,35.2
2014-08-27,35.35
2014-08-28,35.5
2014-08-29,35.1
2014-09-01,35.35
2014-09-02,35.35
2014-09-03,35.2
2014-09-04,35.65
2014-09-05,36.0
2014-09-08,36.7
2014-09-09,37.35
2014-09-10,37.1
2014-09-11,37.0
2014-09-12,36.8
2014-09-15,36.75
2014-09-16,36.6
2014-09-17,36.5
2014-09-18,36.75
2014-09-19,37.5
2014-09-22,38.15
2014-09-23,38.5
2014-09-24,38.1
2014-09-25,38.0
2014-09-26,37.65
2014-09-29,37.5
2014-09-30,37.2
2014-10-01,37.2
2014-10-02,36.25
2014-10-03,35.65
2014-10-06,35.25
2014-10-07,34.8
2014-10-08,34.85
2014-10-09,35.2
2014-10-10,35.0
2014-10-13,35.0
2014-10-14,34.8
2014-10-15,35.1
2014-10-16,35.0
2014-10-17,35.1
2014-10-20,35.5
2014-10-21,34.75
2014-10-22,34.4
2014-10-24,33.75
2014-10-27,33.75
2014-10-28,34.1
2014-10-29,34.35
2014-10-30,34.35
2014-10-31,34.75
2014-11-03,35.1
2014-11-04,35.1
2014-11-05,34.9
2014-11-06,34.9
2014-11-07,34.5
2014-11-10,33.9
2014-11-11,33.9
2014-11-12,33.9
2014-11-13,33.9
2014-11-14,33.9
2014-11-17,33.9
2014-11-18,33.9
2014-11-19,33.65
2014-11-20,33.675
2014-11-21,33.699999999999996
2014-11-24,33.724999999999994
2014-11-25,33.75
2014-11-26,33.775
2014-11-27,33.8
2014-11-28,33.65
2014-12-01,33.65
2014-12-02,33.8
2014-12-03,33.8
2014-12-04,33.8
2014-12-08,33.4
2014-12-09,33.0
2014-12-11,32.75
2014-12-12,32.35
2014-12-15,31.8
2014-12-16,31.35
2014-12-17,31.75
2014-12-18,31.9
2014-12-19,31.9
2014-12-22,32.0
2014-12-23,32.1
2014-12-24,32.25
2014-12-25,32.5
2014-12-26,32.35
2014-12-29,32.25
2014-12-30,31.9
2015-01-05,31.8
2015-01-06,31.85
2015-01-07,32.2
2015-01-08,32.2
2015-01-09,32.35
2015-01-12,32.35
2015-01-13,32.35
2015-01-14,32.5
2015-01-15,32.75
2015-01-16,33.0
2015-01-19,33.0
2015-01-20,33.35
2015-01-21,33.5
2015-01-22,33.8
2015-01-23,33.65
2015-01-26,33.3
2015-01-27,33.35
2015-01-28,33.65
2015-01-29,33.5
2015-01-30,33.35
2015-02-02,33.2
2015-02-03,34.15
2015-02-04,34.9
2015-02-05,35.1
2015-02-06,35.2
2015-02-09,35.1
2015-02-10,35.75
2015-02-11,36.2
2015-02-12,36.1
2015-02-13,36.2
2015-02-16,36.2
2015-02-17,36.0
2015-02-18,35.9
2015-02-19,35.65
2015-02-20,35.65
2015-02-23,35.9
2015-02-24,36.1
2015-02-25,36.1
2015-02-26,35.65
2015-02-27,35.25
2015-03-02,35.1
2015-03-03,35.0
2015-03-05,34.9
2015-03-06,35.35
2015-03-09,35.35
2015-03-10,34.85
2015-03-11,34.6
2015-03-12,35.2
2015-03-13,34.9
2015-03-16,34.2
2015-03-17,34.1
2015-03-18,34.1
2015-03-19,34.5
2015-03-20,34.5
2015-03-23,34.2
2015-03-24,34.5
2015-03-25,35.0
2015-03-26,34.75
2015-03-27,34.5
2015-03-30,34.65
2015-03-31,35.0
2015-04-01,34.65
2015-04-02,34.65
2015-04-03,35.0
2015-04-07,34.9
2015-04-08,34.9
2015-04-09,33.5
2015-04-10,33.75
2015-04-16,34.1
2015-04-17,34.0
2015-04-20,34.0
2015-04-21,34.2
2015-04-22,34.1
2015-04-23,34.0
2015-04-24,34.1
2015-04-27,34.1
2015-04-28,34.1
2015-04-29,34.1
2015-04-30,34.0
2015-05-04,34.0
2015-05-06,34.0
2015-05-07,34.1
2015-05-08,34.5
2015-05-11,34.35
2015-05-12,34.0
2015-05-13,33.8
2015-05-14,33.3
2015-05-15,32.75
2015-05-18,32.9
2015-05-19,33.25
2015-05-20,33.75
2015-05-21,33.9
2015-05-22,34.1
2015-05-25,33.9
2015-05-26,33.8
2015-05-27,33.9
2015-05-28,34.0
2015-05-29,34.1
2015-06-02,34.0
2015-06-03,33.9
2015-06-04,33.9
2015-06-05,34.1
2015-06-08,34.1
2015-06-09,34.2
2015-06-10,34.1
2015-06-11,34.6
2015-06-12,34.6
2015-06-15,33.75
2015-06-16,33.35
2015-06-17,33.1
2015-06-18,33.15
2015-06-19,33.0
2015-06-22,33.0
2015-06-23,32.9
2015-06-24,32.9
2015-06-25,32.65
2015-06-26,32.65
2015-06-29,33.0
2015-06-30,33.2
2015-07-02,33.1
2015-07-03,33.1
2015-07-06,33.1
2015-07-07,33.1
2015-07-08,32.9
2015-07-09,33.0
2015-07-10,33.0
2015-07-13,33.0
2015-07-14,33.1
2015-07-15,33.2
2015-07-16,32.9
2015-07-17,32.8
2015-07-20,32.9
2015-07-21,32.8
2015-07-22,32.65
2015-07-23,32.75
2015-07-24,32.75
2015-07-27,32.35
2015-07-28,31.6
2015-07-29,30.75
2015-07-31,30.85
2015-08-03,31.25
2015-08-04,31.1
2015-08-05,31.1
2015-08-06,31.0
2015-08-07,30.5
2015-08-10,30.65
2015-08-11,30.6
2015-08-13,30.1
2015-08-14,30.2
2015-08-17,30.2
2015-08-18,29.9
2015-08-19,29.9
2015-08-20,30.0
2015-08-21,29.5
2015-08-24,28.8
2015-08-25,28.65
2015-08-26,28.65
2015-08-27,29.1
2015-08-28,29.35
2015-08-31,29.35
2015-09-01,29.35
2015-09-02,29.35
2015-09-03,29.35
2015-09-04,29.5
2015-09-07,29.65
2015-09-08,29.5
2015-09-09,30.3
2015-09-10,30.75
2015-09-11,31.1
2015-09-14,31.1
2015-09-15,31.0
2015-09-16,31.1
2015-09-17,31.5
2015-09-18,31.75
2015-09-21,31.8
2015-09-22,32.1
2015-09-23,32.1
2015-09-24,32.0
2015-09-25,32.1
2015-09-28,31.75
2015-09-29,31.35
2015-09-30,31.65
2015-10-01,31.1
2015-10-02,31.0
2015-10-05,31.1
2015-10-06,31.0
2015-10-07,31.1
2015-10-08,31.65
2015-10-09,32.0
2015-10-12,32.5
2015-10-13,32.25
2015-10-14,32.5
2015-10-15,32.9
2015-10-16,33.1
2015-10-19,33.0
2015-10-20,33.1
2015-10-21,33.0
2015-10-22,33.4
2015-10-26,34.0
2015-10-27,34.0
2015-10-28,33.9
2015-10-29,33.5
2015-10-30,33.5
2015-11-02,33.9
2015-11-03,34.1
2015-11-04,34.35
2015-11-05,34.5
2015-11-06,35.0
2015-11-09,34.75
2015-11-10,34.75
2015-11-11,34.75
2015-11-12,34.35
2015-11-13,34.25
2015-11-16,34.5
2015-11-17,35.0
2015-11-18,34.6
2015-11-19,34.9
2015-11-20,35.0
2015-11-23,35.1
2015-11-24,35.4
2015-11-25,35.9
2015-11-26,35.4
2015-11-27,35.1
2015-11-30,35.1
2015-12-01,35.15
2015-12-02,34.6
2015-12-03,34.5
2015-12-04,34.35
2015-12-08,34.15
2015-12-09,33.5
2015-12-11,33.2
2015-12-14,32.65
2015-12-15,32.9
2015-12-16,33.35
2015-12-17,33.65
2015-12-18,33.5
2015-12-21,33.7
2015-12-22,34.35
2015-12-23,35.0
2015-12-24,36.3
2015-12-25,36.65
2015-12-28,36.5
2015-12-29,36.1
2015-12-30,36.5
2016-01-04,36.15
2016-01-05,35.9
2016-01-06,35.9
2016-01-07,35.25
2016-01-08,35.25
2016-01-11,36.0
2016-01-12,36.65
2016-01-13,37.6
2016-01-14,38.0
2016-01-15,38.0
2016-01-18,37.25
2016-01-19,37.5
2016-01-20,37.35
2016-01-21,37.1
2016-01-22,37.25
2016-01-25,37.3
2016-01-26,36.9
2016-01-27,37.4
2016-01-28,37.65
2016-01-29,37.65
2016-02-01,37.75
2016-02-02,37.3
2016-02-03,36.65
2016-02-04,36.8
2016-02-05,37.1
2016-02-08,36.8
2016-02-09,36.65
2016-02-10,36.35
2016-02-11,36.1
2016-02-12,36.1
2016-02-15,37.0
2016-02-16,37.35
2016-02-17,37.0
2016-02-18,37.0
2016-02-19,37.25
2016-02-23,37.35
2016-02-24,37.9
2016-02-25,38.5
2016-02-26,38.65
2016-02-29,38.4
2016-03-01,38.0
2016-03-02,38.0
2016-03-03,37.7
2016-03-04,37.2
2016-03-07,37.5
2016-03-08,37.35
2016-03-09,37.4
2016-03-10,37.35
2016-03-11,37.35
2016-03-14,37.5
2016-03-15,37.75
2016-03-16,37.5
2016-03-17,37.1
2016-03-18,37.5
2016-03-21,37.9
2016-03-22,37.8
2016-03-23,37.8
2016-03-24,37.8
2016-03-25,37.65
2016-03-28,37.25
2016-03-29,37.4
2016-03-30,37.65
2016-03-31,37.65
2016-04-01,37.25
2016-04-04,37.2
2016-04-05,37.0
2016-04-07,36.4
2016-04-08,35.9
2016-04-11,36.15
2016-04-12,35.35
2016-04-18,35.75
2016-04-19,36.0
2016-04-20,35.9
2016-04-21,36.25
2016-04-22,36.35
2016-04-25,36.0
2016-04-26,35.9
2016-04-27,35.8
2016-04-28,35.65
2016-04-29,35.15
2016-05-03,34.5
2016-05-04,34.5
2016-05-09,34.35
2016-05-10,34.1
2016-05-11,33.9
2016-05-12,34.15
2016-05-13,34.35
2016-05-16,34.8
2016-05-17,34.65
2016-05-18,34.5
2016-05-19,34.0
2016-05-23,33.65
2016-05-24,33.8
2016-05-25,34.0
2016-05-26,33.6
2016-05-27,33.35
2016-05-30,33.5
2016-05-31,33.9
2016-06-01,34.0
2016-06-02,34.0
2016-06-03,34.2
2016-06-06,34.5
2016-06-07,34.5
2016-06-08,34.35
2016-06-09,34.35
2016-06-10,34.35
2016-06-13,34.1
2016-06-14,34.4
2016-06-15,34.9
2016-06-16,34.4
2016-06-17,34.4
2016-06-20,34.8
2016-06-21,35.0
2016-06-22,34.75
2016-06-23,34.9
2016-06-24,34.4
2016-06-27,34.65
2016-06-28,35.0
2016-06-29,35.5
2016-06-30,35.4
2016-07-04,35.25
2016-07-05,35.85
2016-07-06,36.4
2016-07-07,37.25
2016-07-08,37.9
2016-07-11,38.5
2016-07-12,38.9
2016-07-13,38.75
2016-07-14,38.35
2016-07-15,38.85
2016-07-20,39.4
2016-07-21,39.4
2016-07-22,39.0
2016-07-25,39.2
2016-07-26,39.75
2016-07-27,40.15
2016-07-28,40.25
2016-07-29,40.4
2016-08-01,40.5
2016-08-02,40.0
2016-08-03,39.9
2016-08-04,40.5
2016-08-05,40.5
2016-08-08,40.9
2016-08-09,40.8
2016-08-10,40.8
2016-08-11,40.65
2016-08-15,40.35
2016-08-16,39.75
2016-08-17,38.75
2016-08-18,38.9
2016-08-19,38.75
2016-08-22,38.75
2016-08-23,38.9
2016-08-24,39.25
2016-08-25,39.2
2016-08-26,39.2
2016-08-29,39.35
2016-08-30,39.5
2016-08-31,39.9
2016-09-01,39.9
2016-09-02,39.35
2016-09-05,38.7
2016-09-06,38.35
2016-09-07,38.65
2016-09-08,38.6
2016-09-09,38.35
2016-09-12,38.0
2016-09-13,38.75
2016-09-14,39.0
2016-09-15,39.5
2016-09-16,40.0
2016-09-19,40.1
2016-09-20,39.85
2016-09-21,40.15
2016-09-22,41.3
2016-09-23,42.0
2016-09-26,42.3
2016-09-27,42.0
2016-09-28,41.5
2016-09-29,41.8
2016-09-30,41.0
2016-10-03,41.4
2016-10-04,41.5
2016-10-05,41.35
2016-10-06,40.35
2016-10-07,40.5
2016-10-10,39.75
2016-10-11,38.85
2016-10-12,38.1
2016-10-13,38.3
2016-10-14,40.0
2016-10-17,39.8
2016-10-18,39.75
2016-10-19,39.65
2016-10-20,39.9
2016-10-21,40.0
2016-10-25,40.1
2016-10-26,39.75
2016-10-27,39.65
2016-10-28,39.5
2016-10-31,39.35
2016-11-01,39.9
2016-11-02,40.0
2016-11-03,39.9
2016-11-04,39.65
2016-11-07,40.5
2016-11-08,41.3
2016-11-09,42.25
2016-11-10,43.6
2016-11-11,43.6
2016-11-14,42.35
2016-11-15,42.25
2016-11-16,42.9
2016-11-17,42.75
2016-11-18,42.8
2016-11-21,42.4
2016-11-22,42.4
2016-11-23,42.75
2016-11-24,43.2
2016-11-25,43.1
2016-11-28,42.9
2016-11-29,42.9
2016-11-30,43.4
2016-12-01,43.4
2016-12-02,43.0
2016-12-06,43.25
2016-12-07,43.0
2016-12-08,43.4
2016-12-09,44.1
2016-12-13,44.5
2016-12-14,44.5
2016-12-15,44.25
2016-12-16,44.5
2016-12-19,43.85
2016-12-20,43.65
2016-12-21,43.65
2016-12-22,43.65
2016-12-23,43.35
2016-12-26,43.35
2016-12-27,43.2
2016-12-28,43.6
2016-12-29,44.0
2016-12-30,44.1
2017-01-04,44.4
2017-01-05,45.0
2017-01-06,45.35
2017-01-09,45.4
2017-01-10,44.75
2017-01-11,45.3
2017-01-12,46.1
2017-01-16,46.1
2017-01-17,45.6
2017-01-18,45.0
2017-01-19,45.0
2017-01-20,45.6
2017-01-23,47.0
2017-01-24,47.25
2017-01-25,47.35
2017-01-26,47.65
2017-01-27,47.5
2017-01-30,47.75
2017-01-31,47.65
2017-02-01,47.65
2017-02-02,47.8
2017-02-03,47.9
2017-02-06,48.25
2017-02-07,48.75
2017-02-08,48.8
2017-02-09,48.9
2017-02-10,49.0
2017-02-14,48.75
2017-02-15,48.9
2017-02-16,49.0
2017-02-17,48.75
2017-02-20,48.5
2017-02-21,48.65
2017-02-22,48.35
2017-02-23,48.0
2017-02-24,47.9
2017-02-27,47.8
2017-02-28,48.15
2017-03-01,49.0
2017-03-02,49.35
2017-03-03,48.9
2017-03-06,48.25
2017-03-07,48.2
2017-03-08,48.1
2017-03-09,47.85
2017-03-10,47.15
2017-03-13,46.65
2017-03-14,46.6
2017-03-15,47.15
2017-03-16,48.25
2017-03-17,48.85
2017-03-20,49.15
2017-03-21,48.9
2017-03-22,48.1
2017-03-23,48.1
2017-03-24,48.0
2017-03-27,48.1
2017-03-28,48.0
2017-03-29,48.0
2017-03-30,48.25
2017-03-31,48.35
2017-04-03,48.65
2017-04-04,48.5
2017-04-05,48.35
2017-04-07,48.35
2017-04-10,48.1
2017-04-11,48.25
2017-04-12,48.75
2017-04-17,48.4
2017-04-18,47.5
2017-04-19,46.75
2017-04-20,46.8
2017-04-21,47.0
2017-04-24,47.0
2017-04-25,46.6
2017-04-26,46.5
2017-04-27,46.65
2017-04-28,46.85
2017-05-02,47.1
2017-05-03,46.8
2017-05-04,47.0
2017-05-08,47.65
2017-05-09,47.35
2017-05-11,47.2
2017-05-12,47.0
2017-05-15,46.8
2017-05-16,46.5
2017-05-17,47.0
2017-05-18,47.5
2017-05-19,47.8
2017-05-22,47.4
2017-05-23,47.5
2017-05-24,47.5
2017-05-25,47.35
2017-05-26,47.2
2017-05-29,47.1
2017-05-30,47.2
2017-05-31,47.1
2017-06-01,46.9
2017-06-02,46.9
2017-06-05,46.9
2017-06-06,46.9
2017-06-07,46.5
2017-06-08,46.35
2017-06-09,45.6
2017-06-12,45.2
2017-06-13,44.9
2017-06-14,45.75
2017-06-15,46.65
2017-06-16,46.65
2017-06-19,46.8
2017-06-20,47.0
2017-06-21,46.75
2017-06-22,46.75
2017-06-23,46.9
2017-06-26,46.65
2017-06-27,46.35
2017-06-28,46.1
2017-06-29,46.1
2017-06-30,46.0
2017-07-03,46.35
2017-07-04,46.5
2017-07-05,46.15
2017-07-06,46.0
2017-07-07,45.9
2017-07-11,45.9
2017-07-12,46.6
2017-07-13,47.5
2017-07-14,48.0
2017-07-17,47.85
2017-07-18,47.5
2017-07-19,47.15
2017-07-20,47.0
2017-07-21,47.0
2017-07-24,46.9
2017-07-25,46.9
2017-07-26,46.8
2017-07-27,47.25
2017-07-31,47.65
2017-08-01,47.65
2017-08-02,47.35
2017-08-03,46.6
2017-08-04,46.65
2017-08-07,46.9
2017-08-08,46.4
2017-08-09,45.8
2017-08-10,46.0
2017-08-11,46.25
2017-08-15,46.25
2017-08-16,46.35
2017-08-17,46.35
2017-08-18,46.2
2017-08-21,46.2
2017-08-22,46.1
2017-08-23,46.2
2017-08-24,46.2
2017-08-25,46.1
2017-08-28,46.2
2017-08-29,46.5
2017-08-30,46.8
2017-08-31,46.8
2017-09-01,47.1
2017-09-04,47.2
2017-09-05,47.35
2017-09-06,47.1
2017-09-07,46.9
2017-09-08,47.0
2017-09-11,47.1
2017-09-12,47.0
2017-09-13,47.2
2017-09-14,47.35
2017-09-15,47.5
2017-09-18,47.75
2017-09-19,47.9
2017-09-20,47.8
2017-09-21,47.65
2017-09-22,47.75
2017-09-25,48.0
2017-09-26,48.1
2017-09-27,48.0
2017-09-28,48.35
2017-09-29,48.8
2017-10-02,49.0
2017-10-03,49.1
2017-10-04,49.5
2017-10-05,49.0
2017-10-06,49.1
2017-10-09,49.1
2017-10-10,50.2
2017-10-11,51.75
2017-10-12,52.5
2017-10-16,53.0
2017-10-17,52.65
2017-10-18,52.25
2017-10-19,51.6
2017-10-20,51.35
2017-10-24,52.75
2017-10-25,54.35
2017-10-27,54.35
2017-10-30,54.2
2017-10-31,54.5
2017-11-01,54.4
2017-11-02,53.25
2017-11-03,52.25
2017-11-06,53.0
2017-11-07,54.1
2017-11-08,54.0
2017-11-09,54.0
2017-11-10,53.4
2017-11-13,53.0
2017-11-14,53.3
2017-11-15,53.2
2017-11-16,53.6
2017-11-17,55.35
2017-11-20,56.5
2017-11-21,55.8
2017-11-22,56.3
2017-11-23,55.85
2017-11-24,55.35
2017-11-27,54.5
2017-11-28,53.8
2017-11-29,54.75
2017-11-30,55.85
2017-12-01,56.0
2017-12-04,55.9
2017-12-06,56.0
2017-12-07,56.0
2017-12-08,55.65
2017-12-12,55.4
2017-12-13,55.25
2017-12-14,56.3
2017-12-15,56.5
2017-12-18,56.25
2017-12-19,56.6
2017-12-20,57.0
2017-12-21,56.65
2017-12-22,56.5
2017-12-25,57.0
2017-12-26,57.2
2017-12-27,56.9
2017-12-28,56.5
2017-12-29,56.35
