Date,Open,High,Low,Close
2008-01-02,3.5,3.6,3.5,3.6
2008-01-03,3.5,3.5,3.5,3.5
2008-01-04,3.5,3.5,3.5,3.5
2008-01-07,3.5,3.5,3.5,3.5
2008-01-08,3.5,3.5,3.4,3.5
2008-01-09,3.5,3.5,3.4,3.4
2008-01-10,3.4,3.4,3.3,3.3
2008-01-11,3.3,3.3,3.2,3.2
2008-01-14,3.2,3.3,3.2,3.3
2008-01-15,3.3,3.3,3.3,3.3
2008-01-16,3.3,3.3,3.2,3.3
2008-01-17,3.3,3.3,3.3,3.3
2008-01-18,3.3,3.4,3.3,3.4
2008-01-21,3.4,3.4,3.4,3.4
2008-01-22,3.4,3.4,3.2,3.3
2008-01-23,3.4,3.4,3.3,3.3
2008-01-24,3.3,3.4,3.3,3.3
2008-01-25,3.3,3.3,3.3,3.3
2008-01-28,3.3,3.3,3.3,3.3
2008-01-29,3.3,3.3,3.3,3.3
2008-01-30,3.3,3.4,3.3,3.4
2008-01-31,3.3,3.4,3.3,3.4
2008-02-01,3.3,3.4,3.3,3.4
2008-02-04,3.5,3.5,3.4,3.4
2008-02-05,3.4,3.4,3.3,3.3
2008-02-06,3.3,3.3,3.3,3.3
2008-02-07,3.3,3.3,3.3,3.3
2008-02-08,3.3,3.3,3.3,3.3
2008-02-11,3.3,3.4,3.3,3.3
2008-02-12,3.3,3.4,3.3,3.4
2008-02-13,3.4,3.5,3.4,3.5
2008-02-14,3.5,3.5,3.5,3.5
2008-02-15,3.4,3.5,3.4,3.4
2008-02-18,3.4,3.5,3.4,3.5
2008-02-19,3.5,3.8,3.5,3.7
2008-02-20,3.7,3.7,3.6,3.7
2008-02-22,3.7,3.7,3.6,3.7
2008-02-25,3.7,3.8,3.7,3.8
2008-02-26,3.8,3.8,3.6,3.7
2008-02-27,3.7,3.7,3.7,3.7
2008-02-28,3.7,3.8,3.5,3.6
2008-02-29,3.6,3.6,3.5,3.5
2008-03-03,3.5,3.5,3.4,3.4
2008-03-04,3.4,3.4,3.3,3.4
2008-03-05,3.4,3.5,3.4,3.4
2008-03-06,3.4,3.5,3.4,3.4
2008-03-07,3.4,3.4,3.3,3.4
2008-03-10,3.4,3.4,3.3,3.4
2008-03-11,3.4,3.4,3.3,3.4
2008-03-12,3.4,3.4,3.4,3.4
2008-03-13,3.4,3.4,3.4,3.4
2008-03-14,3.4,3.4,3.4,3.4
2008-03-17,3.4,3.4,3.4,3.4
2008-03-18,3.4,3.4,3.4,3.4
2008-03-19,3.4,3.4,3.3,3.3
2008-03-20,3.3,3.3,3.3,3.3
2008-03-21,3.3,3.3,3.3,3.3
2008-03-24,3.3,3.4,3.3,3.4
2008-03-25,3.4,3.4,3.3,3.4
2008-03-26,3.4,3.4,3.4,3.4
2008-03-27,3.4,3.5,3.4,3.5
2008-03-28,3.5,3.5,3.5,3.5
2008-03-31,3.5,3.5,3.4,3.5
2008-04-01,3.5,3.5,3.4,3.5
2008-04-02,3.5,3.5,3.4,3.5
2008-04-03,3.4,3.4,3.3,3.4
2008-04-04,3.4,3.5,3.4,3.4
2008-04-08,3.4,3.5,3.4,3.5
